rating,review_count,price_level,lat,lng,suitability
0.825,0.0153353555780249,0.6666666666666667,0.200992487039457,0.5820420622396796,0.440419000804031
0.7749999999999999,0.003875968992248,0.3333333333333333,0.0166338609964213,0.8316734356003508,0.4869114888608464
0.725,0.0035389282103134,0.0,0.5851515067505488,0.7675453346093946,0.5586965205310912
0.8500000000000001,0.0112908661948095,0.3333333333333333,0.506514928890283,0.6640711902114163,0.5352498991468613
0.8500000000000001,0.0018537243006403,0.3333333333333333,0.4477280918189308,0.3091290063894121,0.5117323055339427
0.8500000000000001,0.0092686215032018,0.3333333333333333,0.649302763993262,0.5127273197610975,0.534215423972012
0.825,0.0023592854735422,0.3333333333333333,0.4130742147431192,0.6725819385881096,0.5183239266419575
0.8500000000000001,0.019211324570273,0.3333333333333333,0.1802001607940155,0.5652275137749712,0.5163681144328647
0.825,0.0043815301651499,0.0,0.4505004019849821,0.5393589776754197,0.5808074280325651
0.8,0.001685203909673,0.3333333333333333,0.6267361592414886,0.7361409317848029,0.5219827490575499
0.875,0.0146612740141557,0.3333333333333333,0.603545784702419,0.5136715213286607,0.5435925808391341
0.8,0.001685203909673,0.3333333333333333,0.4116880596600936,0.5147838683808459,0.5001624909082822
0.8,0.0018537243006403,0.3333333333333333,0.5156496908874146,0.562640660165016,0.507803968176147
0.75,0.0092686215032018,0.3333333333333333,0.9861384491696868,0.6123211837441431,0.5160369014299855
0.75,0.0008426019548365,0.3333333333333333,0.7833716836240114,0.617145665726639,0.5036119813873169
0.7749999999999999,0.2020559487698011,0.3333333333333333,0.8150591888220333,0.1681454846470842,0.5531103516377296
0.75,0.0050556117290192,0.3333333333333333,0.3077264284328294,0.2198825568459597,0.4612304661159786
0.7749999999999999,0.0074148972025615,0.3333333333333333,0.9815918604973604,0.6032801303774704,0.5248014020378433
0.675,0.0107853050219076,0.0,0.9972276898339488,0.6162143984270188,0.5539076959196207
0.75,0.0092686215032018,0.3333333333333333,0.625350004158463,0.5343663502083018,0.4940997375026322
0.65,0.014829794405123,0.0,0.9219871919270304,0.5395400574282121,0.537525300789299
0.8500000000000001,0.0028648466464442,0.3333333333333333,0.4324803859055919,0.2677393486303572,0.5092037740540641
0.75,0.0085945399393326,0.3333333333333333,0.4047572842449654,0.3194764208292326,0.472123380568843
0.75,0.0023592854735422,0.3333333333333333,0.2841617920212798,0.210828569211344,0.4587906370370272
0.825,0.0050556117290192,0.3333333333333333,0.621191538909386,0.7232066637347998,0.5320699269842484
0.75,0.0018537243006403,0.3333333333333333,0.3936680435807034,0.22893654448103,0.4650196800266122
0.8,0.0018537243006403,0.0,0.0471292728230423,0.7411335592519208,0.5599692588939404
1.0,0.0018537243006403,0.3333333333333333,0.37564802750137,0.8083917531107545,0.5930914396541317
0.7749999999999999,0.0023592854735422,0.3333333333333333,0.5988189958692942,0.2884341775099983,0.4884037776443607
0.8,0.1599258510279743,0.6666666666666667,0.4047572842449654,0.7501875468867638,0.4923916635316455
